uniqueId,date,name,school,type,rating,tuition_fee,acceptance_rate
134289279321376,2022-01-02,LAW302,Wharton,non-Stem,3,15308,88.96
134289279321328,2022-01-28,CS6382,Caltech,Stem,4,22050,99.48
134289279321280,2022-02-03,CS6332,Caltech,Stem,5,16629,94.78
134289279321232,2022-04-18,LAW342,Wharton,non-Stem,5,,95.58
134289279321184,2022-01-25,CS6332,Caltech,Stem,3,15189,81.78
134289279321136,2022-06-14,CS4382,Caltech,Stem,4,18198,88.05
134289279321088,2022-02-21,LAW302,Wharton,non-Stem,4,18222,86.92
134289279321040,2022-09-07,LAW102,Wharton,non-Stem,2,15496,87.06
134289279320992,2022-07-09,MAN6332,Yale,non-Stem,5,16659,85.22
134289279320944,2022-05-27,CS6382,Caltech,Stem,5,21474,95.61
134289279320896,2022-02-09,CS4382,Caltech,Stem,5,15011,86.68
134289279320848,2022-01-08,LAW342,Wharton,non-Stem,2,16079,82.16
134289279320800,2022-02-14,MAN4382,Yale,non-Stem,4,21364,97.2
134289279320752,2022-04-06,LAW102,Wharton,non-Stem,5,15595,87.37
134289279320704,2022-03-08,MAN6332,Yale,non-Stem,5,25984,74.73
134289279323344,2022-04-01,MAN6332,Yale,non-Stem,5,15501,97.27
134289279323296,,MAN4382,Yale,non-Stem,5,19815,99.65
134289279323248,2022-06-10,MAN6382,Yale,non-Stem,5,15688,90.26
134289279323200,2022-04-24,LAW302,Wharton,non-Stem,4,19169,85.41
134289279323152,2022-06-25,LAW342,Wharton,non-Stem,4,20307,87.07
134289279323104,2022-05-16,LAW342,Wharton,non-Stem,,15604,91.28
134289279323056,2022-02-17,LAW302,Wharton,non-Stem,5,20985,80.7
134289279323008,2022-02-10,MAN6332,Yale,non-Stem,4,15283,99.61
134289279322960,2022-02-09,CS6382,Caltech,Stem,4,21416,92.76
134289279322912,2022-04-17,MAN4382,Yale,non-Stem,3,17242,98.88
134289279322864,2022-05-20,LAW102,Wharton,non-Stem,4,20800,88.13
134289279322816,2022-02-05,MAN6382,Yale,non-Stem,5,,90.06
134289279322768,2022-07-26,MAN6332,Yale,non-Stem,3,16611,94.22
134289279322720,2022-03-15,MAN6382,Yale,non-Stem,5,18736,89.9
134289279320416,2022-02-08,CS6382,Caltech,Stem,3,15229,92.55
134289279320464,2022-04-14,LAW302,Wharton,non-Stem,5,,99.81
134289279320512,2022-06-06,LAW102,Wharton,non-Stem,5,26172,
134289279320560,2022-08-22,MAN4382,Yale,non-Stem,4,23529,93.34
134289279326992,2022-04-10,CS4382,Caltech,Stem,4,18629,90.39
134289279320128,2022-01-08,LAW302,Wharton,non-Stem,4,15729,91.76
134289279320176,2022-01-20,MAN6332,Yale,non-Stem,4,15195,92.6
134289279320224,2022-03-16,MAN4382,Yale,non-Stem,5,22284,98.2
134289279322672,2022-06-23,LAW342,Wharton,non-Stem,2,23473,98.36
134289279322624,2022-02-05,CS6332,Caltech,Stem,4,26490,88.01
134289279322576,,LAW342,Wharton,non-Stem,5,18009,90.61
134289279324016,2022-03-28,CS6382,Caltech,Stem,4,19330,97.24
134289279324064,2022-08-17,CS6382,Caltech,Stem,5,,90.18
134289279324112,2022-03-13,LAW342,Wharton,non-Stem,5,22480,92.75
134289279324160,2022-07-23,CS4382,Caltech,Stem,5,16422,90.39
134289279328288,2022-05-09,CS6382,Caltech,Stem,4,17169,97.75
134289279328240,2022-05-01,MAN6332,Yale,non-Stem,3,17324,85.75
134289279328192,2022-07-08,MAN4382,Yale,non-Stem,5,15100,79.52
134289279322528,2022-05-11,MAN6332,Yale,non-Stem,3,20191,96.9
134289279322480,2022-02-26,LAW102,Wharton,non-Stem,3,20881,96.76
134289279322432,2022-01-15,CS6382,Caltech,Stem,5,17789,
134289279322384,2022-01-24,LAW302,Wharton,non-Stem,5,18255,97.23
134289279322336,2022-05-26,LAW302,Wharton,non-Stem,5,15597,84.16
134289279332032,2022-01-06,CS4382,Caltech,Stem,5,15257,87.0
134289279331984,2022-03-07,MAN4382,Yale,non-Stem,3,18689,97.44
134289279331936,,LAW302,Wharton,non-Stem,5,18792,91.43
134289279329008,2022-05-22,LAW342,Wharton,non-Stem,5,18534,95.06
134289279328960,2022-05-12,MAN6382,Yale,non-Stem,4,15335,93.02
134289279328912,2022-05-06,MAN6382,Yale,non-Stem,4,17530,97.45
134289279328864,2022-02-06,CS6332,Caltech,Stem,4,15731,
134289279328816,,MAN6332,Yale,non-Stem,4,21308,99.06
134289279328768,2022-02-04,MAN6382,Yale,non-Stem,4,21861,91.39
134289279328720,2022-03-09,LAW102,Wharton,non-Stem,3,18697,94.89
134289279328672,2022-07-30,MAN6382,Yale,non-Stem,5,18155,75.26
134289279328624,2022-05-26,MAN6332,Yale,non-Stem,4,24840,92.08
134289279328576,2022-10-08,MAN6382,Yale,non-Stem,4,16680,83.53
134289279328528,2022-02-13,CS6332,Caltech,Stem,4,16446,99.76
134289279323488,2022-02-05,LAW102,Wharton,non-Stem,4,18885,93.64
134289279323536,2022-02-11,LAW102,Wharton,non-Stem,5,22739,82.45
134289279323584,2022-08-19,CS4382,Caltech,Stem,5,22932,84.08
134289279323632,2022-05-18,LAW342,Wharton,non-Stem,4,15821,79.74
134289279323680,2022-01-24,LAW342,Wharton,non-Stem,4,15269,97.58
134289279323728,2022-01-11,LAW342,Wharton,non-Stem,5,15138,96.42
134289279320608,2022-01-28,CS6382,Caltech,Stem,5,24977,97.59
134289279320656,2022-07-03,CS6382,Caltech,Stem,5,23222,85.57
134289279322048,2022-03-28,MAN6332,Yale,non-Stem,5,17052,68.85
134289279329392,2022-03-06,CS6332,Caltech,Stem,5,16039,69.92
134289279329440,2022-08-02,CS4382,Caltech,Stem,3,20717,98.15
134289279329488,2022-01-19,CS6382,Caltech,Stem,5,18667,74.0
134289279329536,2022-09-22,LAW342,Wharton,non-Stem,,15486,98.99
134289279329056,2022-01-18,CS6382,Caltech,Stem,5,,98.28
134289279329104,2022-02-25,CS4382,Caltech,Stem,3,18341,85.65
134289279329152,2022-04-05,MAN6332,Yale,non-Stem,5,21310,95.83
134289279329200,,LAW102,Wharton,non-Stem,5,17059,79.16
134289279322096,2022-05-10,CS4382,Caltech,Stem,3,17805,96.38
134289279322144,2022-03-14,CS4382,Caltech,Stem,5,19020,87.73
134289279322192,2022-05-02,MAN4382,Yale,non-Stem,4,16798,91.55
134289279322240,2022-04-06,CS6332,Caltech,Stem,5,16053,89.45
134289279322288,2022-04-08,MAN6332,Yale,non-Stem,4,17000,91.89
134289279332272,2022-05-09,LAW302,Wharton,non-Stem,5,20163,91.96
134289279332320,2022-02-17,CS6332,Caltech,Stem,3,18644,99.82
134289279332368,2022-09-08,LAW342,Wharton,non-Stem,3,17778,80.41
134289279332416,2022-02-21,CS4382,Caltech,Stem,4,15863,95.73
134289279332464,2022-03-19,LAW342,Wharton,non-Stem,3,19813,79.85
134289279332512,2022-03-29,LAW342,Wharton,non-Stem,4,16362,95.33
134289279332560,2022-08-23,LAW302,Wharton,non-Stem,4,23718,98.74
134289279332608,2022-02-23,MAN4382,Yale,non-Stem,3,17044,84.44
134289279332656,2022-03-23,LAW302,Wharton,non-Stem,5,21292,72.99
134289279332704,2022-08-18,CS6332,Caltech,Stem,5,17189,89.88
134289279332752,2022-01-22,MAN4382,Yale,non-Stem,5,24098,98.85
134289279332800,2022-05-14,LAW302,Wharton,non-Stem,4,24766,72.04
134289279332848,2022-01-26,LAW302,Wharton,non-Stem,5,16977,98.73
134289279332896,2022-01-26,MAN6332,Yale,non-Stem,5,17382,99.88
134289279332944,2022-05-23,CS4382,Caltech,Stem,3,17760,98.55
134289279332992,2022-04-21,MAN4382,Yale,non-Stem,3,25929,98.28
134289279333040,2022-09-17,MAN4382,Yale,non-Stem,5,16899,94.93
134289279333088,2022-01-13,CS4382,Caltech,Stem,3,19990,99.48
134289279333136,2022-01-02,CS4382,Caltech,Stem,5,21661,95.94
134289279333184,2022-04-22,LAW302,Wharton,non-Stem,4,,87.84
134289279333232,2022-06-16,MAN4382,Yale,non-Stem,3,15405,77.66
134289279333280,2022-04-25,MAN6382,Yale,non-Stem,5,15988,88.54
134289279333328,2022-02-27,MAN4382,Yale,non-Stem,5,20850,99.94
134289279333376,2022-04-13,LAW302,Wharton,non-Stem,4,,99.3
134289279333424,2022-04-17,CS6332,Caltech,Stem,5,19082,83.78
134289279333472,2022-08-15,CS4382,Caltech,Stem,4,19778,87.25
134289279333520,2022-03-17,CS4382,Caltech,Stem,3,23627,93.24
134289279333568,2022-07-30,MAN6332,Yale,non-Stem,3,21078,97.23
134289279333616,2022-05-10,CS6332,Caltech,Stem,4,19945,94.61
134289279333664,,MAN6382,Yale,non-Stem,4,22053,82.13
134289279333712,2022-02-21,CS6382,Caltech,Stem,5,18398,96.77
134289279333760,2022-03-29,MAN4382,Yale,non-Stem,5,20765,99.33
134289279333808,,LAW342,Wharton,non-Stem,4,18536,93.87
134289279333856,2022-07-22,LAW342,Wharton,non-Stem,5,,90.69
134289279333904,,MAN6332,Yale,non-Stem,5,18148,98.61
134289279333952,,MAN4382,Yale,non-Stem,3,17152,97.44
134289279334000,2022-03-20,CS6382,Caltech,Stem,5,17246,79.33
134289279334048,2022-04-08,LAW302,Wharton,non-Stem,4,21293,94.24
134289279334096,2022-02-21,LAW102,Wharton,non-Stem,5,16454,88.6
134289279334144,2022-04-23,CS6382,Caltech,Stem,2,24620,93.11
134289279334192,2022-05-09,MAN6332,Yale,non-Stem,3,,80.16
134289279334240,2022-03-17,CS4382,Caltech,Stem,5,21582,72.3
134289279334288,2022-01-03,LAW302,Wharton,non-Stem,5,17434,
134289279334336,2022-02-07,MAN4382,Yale,non-Stem,5,19559,99.66
134289279334384,2022-10-31,MAN6332,Yale,non-Stem,5,25695,85.5
134289279334432,2022-02-15,MAN6382,Yale,non-Stem,3,17822,94.33
134289279334480,2022-01-12,MAN4382,Yale,non-Stem,5,16149,96.82
134289279334528,2022-02-20,LAW302,Wharton,non-Stem,4,21523,90.21
134289279334576,2022-02-18,CS6332,Caltech,Stem,3,22601,90.56
134289279334624,,CS6382,Caltech,Stem,5,21069,98.68
134289279334672,2022-04-30,MAN4382,Yale,non-Stem,3,27672,88.02
134289279334720,2022-06-24,CS6332,Caltech,Stem,4,18689,87.42
134289279334768,2022-06-29,LAW302,Wharton,non-Stem,5,23788,96.45
134289279334816,2022-04-16,LAW302,Wharton,non-Stem,5,15404,96.18
134289279334864,2022-06-06,LAW302,Wharton,non-Stem,4,20691,93.82
134289279334912,2022-05-08,CS6382,Caltech,Stem,4,26941,87.77
134289279334960,2022-04-09,MAN6382,Yale,non-Stem,4,15129,94.36
134289279335008,2022-02-07,MAN6382,Yale,non-Stem,4,15577,72.01
134289279335056,2022-05-31,LAW102,Wharton,non-Stem,4,,98.94
134289279335104,2022-02-25,LAW102,Wharton,non-Stem,5,15643,97.75
134289279335152,2022-04-29,MAN6332,Yale,non-Stem,2,18596,88.12
134289279335200,2022-01-03,MAN4382,Yale,non-Stem,4,15197,99.18
134289279335248,2022-05-22,CS4382,Caltech,Stem,,17523,94.8
134289279335296,2022-05-26,LAW302,Wharton,non-Stem,5,15845,77.65
134289279335344,2022-05-09,LAW102,Wharton,non-Stem,4,15314,93.13
134289279335392,2022-08-05,MAN6382,Yale,non-Stem,5,20243,99.48
134289279335440,2022-03-26,LAW302,Wharton,non-Stem,3,15286,98.51
134289279335488,2022-03-12,MAN4382,Yale,non-Stem,4,15824,90.23
134289279335536,2022-02-09,CS6332,Caltech,Stem,4,23028,89.5
134289279335584,,CS4382,Caltech,Stem,4,19730,93.2
134289279335632,2022-01-14,MAN6382,Yale,non-Stem,5,15808,91.94
134289279335680,2022-03-20,MAN4382,Yale,non-Stem,5,,79.45
134289279335728,2022-04-16,LAW342,Wharton,non-Stem,5,19645,
134289279335776,2022-04-02,MAN4382,Yale,non-Stem,4,19339,98.61
134289279335824,2022-03-23,CS6382,Caltech,Stem,5,17898,94.75
134289279335872,2022-02-14,LAW102,Wharton,non-Stem,4,16015,85.61
134289279335920,2022-04-08,CS6382,Caltech,Stem,4,17498,93.28
134289279335968,2022-02-12,CS6332,Caltech,Stem,5,19149,93.29
134289279336016,2022-07-23,MAN6332,Yale,non-Stem,4,18179,89.29
134289279336064,2022-02-01,MAN6382,Yale,non-Stem,3,19270,93.95
134289279336112,2022-04-27,MAN6332,Yale,non-Stem,,19306,67.74
134289279336160,2022-02-13,CS4382,Caltech,Stem,3,16061,93.96
134289279336208,2022-03-23,CS6382,Caltech,Stem,4,15102,91.41
134289279336256,2022-10-01,CS6332,Caltech,Stem,5,15595,79.77
134289279336304,2022-03-19,CS6382,Caltech,Stem,4,20225,92.65
134289279336352,2022-02-10,CS4382,Caltech,Stem,5,21942,98.67
134289279336400,2022-05-03,LAW302,Wharton,non-Stem,4,19237,78.86
134289279536624,2022-01-19,LAW102,Wharton,non-Stem,2,18416,92.73
134289279536672,2022-05-06,LAW102,Wharton,non-Stem,4,16774,98.74
134289279536576,2022-03-09,LAW302,Wharton,non-Stem,4,15062,85.12
134289279536480,2022-03-19,CS4382,Caltech,Stem,5,17896,87.34
134289279536528,2022-06-19,MAN4382,Yale,non-Stem,5,16884,93.43
134289279536432,2022-01-29,LAW102,Wharton,non-Stem,4,15580,70.79
134289279536384,2022-05-06,CS6332,Caltech,Stem,4,20007,93.94
134289279536288,2022-05-29,LAW342,Wharton,non-Stem,3,19956,
134289279536192,2022-02-18,CS6382,Caltech,Stem,4,19524,94.76
134289279536240,2022-04-25,CS6332,Caltech,Stem,4,16032,96.4
134289279536336,2022-01-17,LAW102,Wharton,non-Stem,3,15821,99.4
134289279536144,2022-05-31,CS6382,Caltech,Stem,5,16172,98.94
134289279536048,2022-01-07,CS6332,Caltech,Stem,5,16577,95.61
134289279535856,2022-05-20,MAN4382,Yale,non-Stem,3,16005,90.08
134289279536000,2022-02-03,LAW102,Wharton,non-Stem,5,15617,87.21
134289279535904,,CS6382,Caltech,Stem,5,20706,93.63
134289279535952,2022-03-13,CS6332,Caltech,Stem,5,23758,81.15
134289279536096,2022-03-29,LAW102,Wharton,non-Stem,5,18901,97.12
134289279535808,2022-07-25,LAW302,Wharton,non-Stem,5,17497,89.08
134289279535712,2022-08-03,MAN6332,Yale,non-Stem,4,19280,95.24
134289279535520,2022-04-02,CS6332,Caltech,Stem,3,18264,84.61
134289279535472,2022-01-11,MAN6332,Yale,non-Stem,3,18249,83.81
134289279535376,2022-05-15,CS6382,Caltech,Stem,5,19730,90.23
134289279535424,2022-01-20,LAW102,Wharton,non-Stem,4,22254,90.88
134289279535328,,CS6382,Caltech,Stem,5,22852,93.6
134289279535664,2022-05-03,CS4382,Caltech,Stem,4,16861,95.81
134289279535568,2022-03-24,LAW302,Wharton,non-Stem,5,18519,91.86
134289279535616,2022-02-07,LAW342,Wharton,non-Stem,5,15933,88.48
134289279535760,2022-04-19,CS6382,Caltech,Stem,4,19911,77.54
134289279535280,2022-05-05,LAW302,Wharton,non-Stem,5,16039,92.57
134289279535088,2022-08-07,LAW102,Wharton,non-Stem,3,17878,97.56
134289279534992,2022-09-13,LAW342,Wharton,non-Stem,4,15104,94.8
134289279535040,2022-02-23,LAW302,Wharton,non-Stem,5,22527,96.99
134289279534944,,MAN6332,Yale,non-Stem,4,15378,96.31
134289279534848,2022-03-26,CS4382,Caltech,Stem,3,19969,92.5
134289279534656,2022-01-15,LAW342,Wharton,non-Stem,3,24212,97.48
134289279534608,2022-02-25,CS6382,Caltech,Stem,5,26917,92.01
134289279534512,2022-01-10,CS4382,Caltech,Stem,3,18025,93.31
134289279534560,2022-04-17,CS6382,Caltech,Stem,4,16370,93.96
134289279534464,2022-03-16,CS4382,Caltech,Stem,,17174,82.47
134289279534800,2022-06-05,LAW302,Wharton,non-Stem,3,,83.48
134289279534704,2022-04-24,CS6332,Caltech,Stem,5,28337,99.11
134289279534752,2022-04-25,MAN4382,Yale,non-Stem,5,27697,94.05
134289279534896,2022-04-06,CS6382,Caltech,Stem,5,21460,94.33
134289279535232,2022-04-19,LAW102,Wharton,non-Stem,4,18868,80.47
134289279535136,2022-04-03,MAN4382,Yale,non-Stem,5,16073,92.35
134289279535184,2022-05-10,CS6332,Caltech,Stem,4,15422,92.75
134289279534416,2022-01-05,CS6332,Caltech,Stem,3,18229,96.49
134289279534320,2022-03-03,CS6382,Caltech,Stem,3,17400,81.29
134289279534368,2022-02-27,CS6332,Caltech,Stem,4,21068,87.46
134289279534272,2022-02-05,CS6382,Caltech,Stem,4,18157,94.34
134289279534224,2022-02-13,CS6332,Caltech,Stem,4,18085,97.96
134289279534128,2022-05-29,CS6332,Caltech,Stem,5,19202,99.51
134289279534080,2022-04-06,MAN6332,Yale,non-Stem,4,16574,93.12
134289279533984,2022-06-22,CS6332,Caltech,Stem,3,20490,99.31
134289279533936,2022-05-12,CS4382,Caltech,Stem,5,17253,96.61
134289279534032,2022-03-20,LAW102,Wharton,non-Stem,5,17678,97.35
134289279534176,,CS6382,Caltech,Stem,5,17717,93.66
134289279533888,2022-02-06,CS6382,Caltech,Stem,5,21380,80.79
134289279533552,2022-05-13,LAW302,Wharton,non-Stem,3,16485,
134289279533840,2022-04-25,CS4382,Caltech,Stem,4,16368,74.06
134289279533792,2022-06-23,MAN4382,Yale,non-Stem,5,22667,99.11
134289279533744,2022-04-07,LAW102,Wharton,non-Stem,5,17593,82.34
134289279533696,2022-02-05,LAW342,Wharton,non-Stem,5,16675,84.05
134289279533600,2022-05-27,LAW102,Wharton,non-Stem,3,19314,96.8
134289279533648,2022-08-30,LAW342,Wharton,non-Stem,4,15670,99.0
134289279533504,2022-03-17,CS4382,Caltech,Stem,5,18848,87.18
134289279533408,2022-01-10,LAW342,Wharton,non-Stem,3,20072,73.38
134289279533360,2022-04-18,CS4382,Caltech,Stem,5,15473,93.85
134289279533312,2022-02-24,CS6332,Caltech,Stem,3,20552,92.59
134289279533264,2022-03-01,CS6332,Caltech,Stem,4,20782,83.13
134289279533216,2022-08-07,LAW342,Wharton,non-Stem,4,15343,79.17
134289279533168,2022-04-28,LAW342,Wharton,non-Stem,2,19270,86.47
134289279533120,2022-01-28,MAN6382,Yale,non-Stem,5,19457,99.38
134289279533456,2022-03-17,MAN6382,Yale,non-Stem,2,15689,96.73
134289279536720,2022-04-17,CS6332,Caltech,Stem,5,21552,95.66
134289279536768,2022-06-06,CS6382,Caltech,Stem,5,19184,80.9
134289279536816,2022-02-15,MAN4382,Yale,non-Stem,4,16935,
134289279536864,,CS4382,Caltech,Stem,5,17962,98.69
134289279536912,2022-07-26,LAW342,Wharton,non-Stem,2,17631,96.74
134289279536960,2022-02-03,MAN4382,Yale,non-Stem,4,19191,94.84
134289279537008,2022-01-15,LAW302,Wharton,non-Stem,4,21314,94.62
134289279537056,2022-08-17,CS6382,Caltech,Stem,5,16148,96.58
134289279537104,2022-02-23,MAN6382,Yale,non-Stem,4,17856,81.16
134289279537152,2022-01-23,LAW302,Wharton,non-Stem,5,22540,99.53
134289279537200,2022-02-07,CS6332,Caltech,Stem,4,16367,61.8
134289279537248,2022-06-28,CS6332,Caltech,Stem,,24172,99.04
134289279537296,2022-04-14,CS6332,Caltech,Stem,5,17802,82.1
134289279537344,2022-04-17,LAW342,Wharton,non-Stem,,16959,90.19
134289279537392,2022-02-26,CS4382,Caltech,Stem,5,16907,97.61
134289279537440,2022-01-05,LAW342,Wharton,non-Stem,4,23564,79.06
134289279537488,2022-01-05,MAN6382,Yale,non-Stem,3,22560,91.18
134289279537536,2022-01-22,MAN6332,Yale,non-Stem,5,21668,82.0
134289279537584,2022-03-14,CS6382,Caltech,Stem,3,21041,89.62
134289279537632,2022-02-25,MAN4382,Yale,non-Stem,5,18843,86.85
134289279537680,2022-02-14,CS6332,Caltech,Stem,,22934,82.18
134289279537728,2022-01-12,CS4382,Caltech,Stem,4,16595,89.1
134289279537776,2022-02-15,MAN6332,Yale,non-Stem,4,15723,78.66
134289279537824,2022-03-14,MAN4382,Yale,non-Stem,2,15192,92.68
134289279537872,2022-01-04,LAW342,Wharton,non-Stem,5,15313,97.54
134289279537920,2022-02-02,LAW102,Wharton,non-Stem,5,17564,91.14
134289279537968,2022-07-07,CS6332,Caltech,Stem,5,15682,95.58
134289279538016,2022-01-03,LAW302,Wharton,non-Stem,5,16804,99.96
134289279538064,2022-07-22,LAW342,Wharton,non-Stem,5,17873,88.72
134289279538112,2022-02-20,MAN4382,Yale,non-Stem,4,19354,97.41
134289279538160,2022-03-09,LAW302,Wharton,non-Stem,4,19615,92.08
134289279538208,2022-01-24,LAW102,Wharton,non-Stem,3,16055,87.16
134289279538256,2022-08-17,CS6332,Caltech,Stem,4,18396,92.22
134289279538304,2022-01-10,LAW302,Wharton,non-Stem,3,18372,90.97
134289279538352,2022-03-10,LAW102,Wharton,non-Stem,5,24862,82.66
134289279538400,2022-05-13,MAN4382,Yale,non-Stem,5,16546,96.81
134289279538448,2022-05-01,MAN6332,Yale,non-Stem,3,17803,75.4
134289279538496,2022-02-18,LAW342,Wharton,non-Stem,4,20707,79.74
134289279538544,2022-07-13,LAW102,Wharton,non-Stem,5,,98.19
134289279538592,2022-04-11,CS6382,Caltech,Stem,2,16387,89.83
134289279538640,2022-01-30,LAW302,Wharton,non-Stem,3,15890,91.4
134289279538688,2022-04-12,LAW342,Wharton,non-Stem,4,23919,67.08
134289279538736,2022-02-13,MAN6332,Yale,non-Stem,4,,78.59
134289279538784,2022-07-14,CS6382,Caltech,Stem,5,18394,92.65
134289279538832,2022-04-20,MAN4382,Yale,non-Stem,4,19591,
134289279538880,2022-02-21,LAW302,Wharton,non-Stem,5,15695,89.17
134289279538928,2022-04-29,LAW102,Wharton,non-Stem,5,17799,96.58
134289279538976,2022-03-11,LAW102,Wharton,non-Stem,5,21653,99.51
134289279539024,2022-05-02,CS6332,Caltech,Stem,3,17581,90.09
134289279539072,2022-06-02,CS6332,Caltech,Stem,5,19430,85.08
134289279539120,2022-04-25,MAN6382,Yale,non-Stem,5,16831,93.54
134289279539168,2022-07-30,MAN6382,Yale,non-Stem,4,16662,99.15
134289279539216,2022-04-18,LAW302,Wharton,non-Stem,4,15898,93.03
134289279539264,2022-01-17,LAW302,Wharton,non-Stem,5,17701,89.11
134289279539312,2022-01-11,LAW102,Wharton,non-Stem,5,17293,93.53
134289279539360,2022-09-28,CS6382,Caltech,Stem,4,15434,92.73
134289279539408,2022-04-05,LAW302,Wharton,non-Stem,3,27404,
134289279539456,2022-06-17,MAN6332,Yale,non-Stem,4,17115,99.54
134289279539504,2022-04-05,LAW302,Wharton,non-Stem,4,18189,98.25
134289279539552,2022-07-15,MAN6382,Yale,non-Stem,4,19435,88.53
134289279539600,2022-01-04,CS4382,Caltech,Stem,4,15922,97.3
134289279539648,2022-08-19,MAN6332,Yale,non-Stem,5,16176,98.38
134289279539696,2022-02-26,CS4382,Caltech,Stem,3,18776,74.85
134289279539744,2022-01-26,LAW302,Wharton,non-Stem,3,21264,98.34
134289279539792,2022-01-07,LAW342,Wharton,non-Stem,3,18270,97.02
134289279539840,2022-09-21,LAW102,Wharton,non-Stem,3,19230,98.8
134289279539888,2022-02-01,CS4382,Caltech,Stem,,16323,92.63
134289279539936,2022-06-13,MAN6332,Yale,non-Stem,4,19960,88.23
134289279539984,2022-01-05,MAN4382,Yale,non-Stem,4,22029,
134289279540032,2022-03-31,CS6382,Caltech,Stem,4,25730,98.39
134289279540080,2022-05-10,CS4382,Caltech,Stem,1,22287,89.63
134289279540128,2022-02-03,MAN6332,Yale,non-Stem,3,25444,98.23
134289279540176,2022-02-26,MAN4382,Yale,non-Stem,5,24727,85.69
134289279540224,2022-07-08,MAN6332,Yale,non-Stem,5,,69.99
134289279540272,2022-05-02,MAN6382,Yale,non-Stem,4,15845,90.06
134289279540320,2022-05-15,MAN6332,Yale,non-Stem,4,21144,
134289279540368,2022-01-23,MAN6332,Yale,non-Stem,4,17755,73.43
134289279540416,2022-06-15,LAW102,Wharton,non-Stem,4,17575,99.97
134289279540464,2022-03-18,LAW302,Wharton,non-Stem,4,20683,95.39
134289279540512,2022-05-20,CS6332,Caltech,Stem,5,,97.39
134289279540560,2022-03-08,LAW102,Wharton,non-Stem,5,19253,94.94
134289279540608,,CS4382,Caltech,Stem,4,15655,95.64
134289279540656,2022-10-13,CS4382,Caltech,Stem,5,15544,89.71
134289279540704,2022-09-10,MAN4382,Yale,non-Stem,5,18962,92.14
134289279540752,2022-04-30,CS6382,Caltech,Stem,,25858,85.16
134289279540800,2022-04-20,LAW102,Wharton,non-Stem,3,19551,97.93
134289279540848,2022-06-01,LAW342,Wharton,non-Stem,3,18105,98.78
134289279540896,2022-03-19,CS4382,Caltech,Stem,5,15888,95.62
134289279540944,2022-02-19,LAW302,Wharton,non-Stem,4,18827,86.35
134289279540992,2022-04-04,CS4382,Caltech,Stem,5,17034,68.39
134289279541040,2022-05-10,LAW102,Wharton,non-Stem,5,28068,
134289279541088,2022-05-26,LAW302,Wharton,non-Stem,5,15044,90.44
134289279541136,2022-01-30,MAN6382,Yale,non-Stem,,16031,98.16
134289279541184,,LAW302,Wharton,non-Stem,5,16705,80.07
134289279541232,2022-04-06,CS4382,Caltech,Stem,3,18778,92.74
134289279541280,2022-01-04,LAW342,Wharton,non-Stem,4,17603,87.85
134289279541328,2022-01-12,MAN6332,Yale,non-Stem,3,18689,76.53
134289279541376,2022-05-11,CS4382,Caltech,Stem,,18636,96.41
134289279541424,2022-03-24,CS6382,Caltech,Stem,5,22153,90.32
134289279541472,2022-01-19,LAW342,Wharton,non-Stem,4,19585,99.82
134289279541520,2022-06-20,LAW102,Wharton,non-Stem,4,20291,96.67
134289279541568,2022-01-24,MAN6332,Yale,non-Stem,5,16332,
134289279541616,2022-01-23,LAW342,Wharton,non-Stem,3,18253,92.13
134289279541664,2022-03-22,CS6382,Caltech,Stem,4,18196,91.35
134289279541712,2022-02-02,LAW302,Wharton,non-Stem,4,22524,68.64
134289279541760,2022-03-02,MAN4382,Yale,non-Stem,4,26733,91.02
134289279541808,2022-02-18,MAN6332,Yale,non-Stem,3,15835,73.12
134289279541856,2022-07-27,LAW342,Wharton,non-Stem,4,18103,87.76
134289279541904,2022-03-31,CS4382,Caltech,Stem,4,16999,65.07
134289279541952,2022-04-18,CS4382,Caltech,Stem,4,15888,96.46
134289279542000,2022-02-21,CS4382,Caltech,Stem,5,19086,84.9
134289279542048,2022-04-15,CS6332,Caltech,Stem,5,21589,93.95
134289279542096,2022-02-26,LAW342,Wharton,non-Stem,5,18081,92.6
134289279542144,2022-07-16,CS6332,Caltech,Stem,4,19342,80.52
134289279542192,2022-04-04,CS6332,Caltech,Stem,4,18919,96.63
134289279542240,2022-03-24,LAW302,Wharton,non-Stem,3,18029,95.39
134289279542288,2022-02-25,MAN6332,Yale,non-Stem,3,15350,93.12
134289279542336,2022-01-10,LAW102,Wharton,non-Stem,3,18189,97.31
134289279542384,2022-04-28,CS6332,Caltech,Stem,3,19743,73.01
134289279542432,2022-01-29,MAN6332,Yale,non-Stem,4,,95.77
134289279542480,2022-01-12,CS6382,Caltech,Stem,4,21513,82.77
134289279542528,2022-07-04,LAW342,Wharton,non-Stem,3,18477,96.23
134289279542576,2022-01-24,CS6382,Caltech,Stem,4,16990,69.66
134289279542624,2022-07-12,LAW342,Wharton,non-Stem,5,17883,85.71
134289279542672,2022-02-07,LAW342,Wharton,non-Stem,5,16328,
134289279542720,2022-03-07,MAN6382,Yale,non-Stem,4,18722,95.93
134289279542768,2022-01-15,MAN6382,Yale,non-Stem,5,20392,89.61
134289279542816,2022-01-21,CS6382,Caltech,Stem,3,15267,99.16
134289279542864,,LAW342,Wharton,non-Stem,3,19410,89.17
134289279542912,2022-06-17,MAN4382,Yale,non-Stem,5,17125,98.63
